trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_1bps_return,net_3bps_return,net_5bps_return,test_year
2020-03-02,30,6,6,-0.01127195700381585,-0.008633940854736616,-0.0013190080745396167,1.0,0.0,2.0,-0.0015190080745396167,-0.0019190080745396165,-0.0023190080745396167,2020
2020-03-03,30,6,6,0.008205962160094385,0.003718427907716667,0.0022437671261888587,1.0,0.0,2.0,0.0020437671261888586,0.0016437671261888588,0.0012437671261888586,2020
2020-03-04,30,6,6,-0.0017964125450775001,0.0010373345668197667,-0.0014168735559486334,1.0,0.0,2.0,-0.0016168735559486335,-0.0020168735559486332,-0.0024168735559486334,2020
2020-03-05,30,6,6,-0.007788183407880051,-0.0053212004214474,-0.0012334914932163252,1.0,0.0,2.0,-0.0014334914932163253,-0.001833491493216325,-0.002233491493216325,2020
2020-03-06,30,6,6,0.007511540669335383,0.007894718974169266,-0.00019158915241694174,1.0,0.0,2.0,-0.0003915891524169417,-0.0007915891524169417,-0.0011915891524169418,2020
2020-03-09,30,6,6,0.018931540364603133,0.010702683323221584,0.004114428520690774,1.0,0.0,2.0,0.0039144285206907745,0.0035144285206907743,0.003114428520690774,2020
2020-03-10,30,6,6,-0.021362817500210806,-0.0041544951604723995,-0.008604161169869203,1.0,0.0,2.0,-0.008804161169869203,-0.009204161169869203,-0.009604161169869202,2020
2020-03-11,30,6,6,-0.008130179725793217,-0.011385900429277533,0.001627860351742158,1.0,0.0,2.0,0.001427860351742158,0.0010278603517421582,0.000627860351742158,2020
2020-03-12,30,6,6,0.014500139162943433,0.011449147281585964,0.0015254959406787345,1.0,0.0,2.0,0.0013254959406787344,0.0009254959406787346,0.0005254959406787345,2020
2020-03-13,30,6,6,-0.010375809682679267,-0.0034966452914997497,-0.003439582195589759,1.0,0.0,2.0,-0.003639582195589759,-0.004039582195589759,-0.004439582195589759,2020
2020-03-16,30,6,6,0.008287547129769817,0.004463727168330233,0.001911909980719792,1.0,0.0,2.0,0.001711909980719792,0.0013119099807197923,0.0009119099807197921,2020
2020-03-17,30,6,6,-0.008099444879018034,-0.0209414327248006,0.006420993922891283,1.0,0.0,2.0,0.0062209939228912835,0.005820993922891283,0.005420993922891283,2020
2020-03-18,30,6,6,-0.008501661432412067,-0.01940196876621223,0.005450153666900082,1.0,0.0,2.0,0.0052501536669000825,0.004850153666900082,0.004450153666900082,2020
2020-03-19,30,6,6,0.00045448123064703295,-0.0005363096545313164,0.0004953954425891747,1.0,0.0,2.0,0.0002953954425891747,-0.00010460455741082529,-0.0005046045574108254,2020
